,Time,Thrust,Prop_Mass
0,0.0,1084.6327558320997,21.090154961048952
1,0.01,2858.4325032260285,21.04339969395316
2,0.02,4383.733642531774,20.996413789770756
3,0.03,4938.9842377681825,20.949498037315106
4,0.04,5170.983670229304,20.902581213140866
5,0.05,5272.934877200778,20.855638452148145
6,0.060000000000000005,5466.678718945385,20.80683982376863
7,0.07,5627.8049917540375,20.757272558488154
8,0.08,5752.592150777819,20.707106930814202
9,0.09,5850.06452390698,20.65646934962808
10,0.09999999999999999,5927.095467594341,20.60545354165843
11,0.10999999999999999,5988.8692077910855,20.55412897893812
12,0.11999999999999998,6039.270857815389,20.502547175630564
13,0.12999999999999998,6081.19981443747,20.45074636729805
14,0.13999999999999999,6116.81418886218,20.398754976270354
15,0.15,6147.717883318704,20.346594172826514
16,0.16,6175.102019940541,20.294279766105436
17,0.17,6199.850996411189,20.241823599629235
18,0.18000000000000002,6222.621593277794,20.189234581330666
19,0.19000000000000003,6243.901778875531,20.1365194441529
20,0.20000000000000004,6264.054330948482,20.083683308089146
21,0.21000000000000005,6283.349157976558,20.03073009586151
22,0.22000000000000006,6301.98723607023,19.977662840661605
23,0.23000000000000007,6320.118336493484,19.924483914230077
24,0.24000000000000007,6337.854159217651,19.87119519609174
25,0.25000000000000006,6355.278068932433,19.817798199279178
26,0.26000000000000006,6372.452318166842,19.764294163846806
27,0.2700000000000001,6389.423411084316,19.710684126514447
28,0.2800000000000001,6406.22609065735,19.65696897259885
29,0.2900000000000001,6422.886305783948,19.603149474786882
30,0.3000000000000001,6439.423421845888,19.549226322120926
31,0.3100000000000001,6455.851869564579,19.49520014169463
32,0.3200000000000001,6472.182376367677,19.44107151491247
33,0.3300000000000001,6488.422887099704,19.386840989690366
34,0.34000000000000014,6504.5792533003,19.332509089621663
35,0.35000000000000014,6520.655749863661,19.278076320871417
36,0.36000000000000015,6536.655462790554,19.223543177368025
37,0.37000000000000016,6552.5805805578875,19.168910144717064
38,0.38000000000000017,6568.432613336046,19.114177703154848
39,0.3900000000000002,6584.21255812655,19.059346329779572
40,0.4000000000000002,6599.921023316121,19.004416500238175
41,0.4100000000000002,6615.55832273785,18.949388690002706
42,0.4200000000000002,6631.124546793408,18.894263375336568
43,0.4300000000000002,6646.619616297803,18.839041034026344
44,0.4400000000000002,6662.043323295309,18.783722145935975
45,0.45000000000000023,6677.39536203856,18.728307193426414
46,0.46000000000000024,6692.675352531849,18.67279666167303
47,0.47000000000000025,6707.882858447075,18.61719103890519
48,0.48000000000000026,6723.017400775765,18.561490816586883
49,0.49000000000000027,6738.078468246564,18.50569648955198
50,0.5000000000000002,6753.065525286215,18.44980855610519
51,0.5100000000000002,6767.978018112633,18.393827518096607
52,0.5200000000000002,6782.815379406181,18.337753880975974
53,0.5300000000000002,6797.577031897291,18.281588153831503
54,0.5400000000000003,6812.262391127371,18.22533084941667
55,0.5500000000000003,6826.870867578168,18.168982484167806
56,0.5600000000000003,6841.401868318233,18.1125435782145
57,0.5700000000000003,6855.854798279689,18.05601465538448
58,0.5800000000000003,6870.229061251665,17.99939624320409
59,0.5900000000000003,6884.524060656322,17.942688872895406
60,0.6000000000000003,6898.739200157897,17.885893079370632
61,0.6100000000000003,6912.873884143344,17.829009401224347
62,0.6200000000000003,6926.927518104079,17.772038380723995
63,0.6300000000000003,6940.899508941602,17.71498056379908
64,0.6400000000000003,6954.789265214262,17.65783650002909
65,0.6500000000000004,6968.596197338636,17.600606742630557
66,0.6600000000000004,6982.319717755792,17.54329184844327
67,0.6700000000000004,6995.959241070334,17.485892377915828
68,0.6800000000000004,7009.514184168338,17.428408895090545
69,0.6900000000000004,7022.983966318956,17.37084196758792
70,0.7000000000000004,7036.3680092632185,17.31319216659054
71,0.7100000000000004,7049.665737292983,17.255460066826593
72,0.7200000000000004,7062.876577322077,17.197646246553024
73,0.7300000000000004,7075.999958951413,17.139751287538203
74,0.7400000000000004,7089.035314529351,17.08177577504439
75,0.7500000000000004,7101.982079208334,17.02372029780975
76,0.7600000000000005,7114.839690998544,16.965585448030076
77,0.7700000000000005,7127.607590819268,16.907371821340245
78,0.7800000000000005,7140.285222548359,16.849080016795313
79,0.7900000000000005,7152.872033070253,16.79071063685132
80,0.8000000000000005,7165.367472322727,16.732264287345824
81,0.8100000000000005,7177.7709933427395,16.67374157747815
82,0.8200000000000005,7190.082052311397,16.615143119789312
83,0.8300000000000005,7202.300108598315,16.556469530141722
84,0.8400000000000005,7214.424624805371,16.497721427698515
85,0.8500000000000005,7226.455066809978,16.438899434902748
86,0.8600000000000005,7238.3909038079455,16.380004177456158
87,0.8700000000000006,7250.231608355932,16.321036284297794
88,0.8800000000000006,7261.976656413637,16.261996387582258
89,0.8900000000000006,7273.625527385574,16.202885122657776
90,0.9000000000000006,7285.17770416264,16.143703128043942
91,0.9100000000000006,7296.632673163378,16.084451045409192
92,0.9200000000000006,7307.9899243749605,16.025129519548084
93,0.9300000000000006,7319.248951393952,15.965739198358206
94,0.9400000000000006,7330.409251466795,15.906280732816924
95,0.9500000000000006,7341.47032553006,15.846754776957827
96,0.9600000000000006,7352.431678250453,15.787161987846895
97,0.9700000000000006,7363.292818064559,15.727503025558441
98,0.9800000000000006,7374.05325721837,15.667778553150809
99,0.9900000000000007,7384.712511806523,15.60798923664175
100,1.0000000000000007,7395.270101811353,15.548135744983659
101,1.0100000000000007,7405.725551141613,15.488218750038437
102,1.0200000000000007,7416.078387670998,15.428238926552208
103,1.0300000000000007,7426.328143276388,15.368196952129724
