,Time,Thrust,Prop_Mass,Chamber_Pressure,Klemmung,Web_Thickness
4175,4.174999999999729,3670.2321294977364,2.5667691175910083,6274029.924982512,670.3029906521857,0.02500483753816379
4176,4.175999999999729,3669.890055096172,2.5638822281918556,6273516.475576931,670.2660992149098,0.025010833763390854
4177,4.17699999999973,3669.5477710724504,2.560995432115783,6273002.710835064,670.2292089702058,0.02501682979478084
4178,4.17799999999973,3669.2052792629443,2.5581087294247293,6272488.633511697,670.1923199188649,0.025022825632205096
4179,4.17899999999973,3668.8625814894717,2.555222120180144,6271974.246339786,670.1554320616725,0.02502882127553599
4180,4.179999999999731,3668.519679559416,2.5523356044429875,6271459.552030629,670.1185453994075,0.025034816724646903
4181,4.180999999999731,3668.1765752658384,2.549449963010456,6270944.553274044,670.0815479075359,0.025040811979412225
4182,4.181999999999731,3667.833261757479,2.5465644446835394,6270429.239784723,670.0445473824725,0.025046807039707335
4183,4.182999999999732,3667.489740541387,2.543679020020101,6269913.613823151,670.0075480584405,0.025052801905403717
4184,4.183999999999732,3667.146013438744,2.540793689081597,6269397.678121333,669.9705499362279,0.025058796576373686
4185,4.184999999999732,3666.8020822563076,2.537908451928995,6268881.435389642,669.9335530166164,0.025064791052490574
4186,4.185999999999733,3666.4579487865353,2.535024016278747,6268364.888316993,669.8964560797223,0.025070785333628713
4187,4.186999999999733,3666.1136070165267,2.532139779510962,6267848.02787639,669.8593453315608,0.025076779419663433
4188,4.187999999999733,3665.7690576163113,2.529255636684757,6267330.855071951,669.8222357921222,0.025082773310466638
4189,4.188999999999734,3665.4243024064426,2.526371587861596,6266813.372634745,669.7851274621969,0.025088767005910593
4190,4.189999999999734,3665.079343193063,2.5234876331024574,6266295.583274234,669.7480203425698,0.02509476050586857
4191,4.190999999999734,3664.7341817680303,2.520604405905769,6265777.489678441,669.7108241125931,0.02510075381021485
4192,4.191999999999735,3664.3888129626775,2.5177214545040534,6265259.084087509,669.673603198772,0.025106746918824713
4193,4.192999999999735,3664.043236604119,2.5148385973216647,6264740.3662403235,669.6363835013881,0.025112739831570485
4194,4.193999999999735,3663.6974545122857,2.5119558344200756,6264221.338867033,669.5991650212353,0.025118732548324373
4195,4.194999999999736,3663.3514684927195,2.5090731658602716,6263702.004676199,669.5619477591006,0.025124725068959602
4196,4.195999999999736,3663.0052803366834,2.506191149776999,6263182.366354966,669.5246523884656,0.025130717393350398
4197,4.196999999999736,3662.6588857256174,2.5033094875452515,6262662.417419454,669.4873213666012,0.025136709521371984
4198,4.197999999999737,3662.3122836378243,2.50042791981022,6262142.156334442,669.449991568912,0.025142701452897112
4199,4.198999999999737,3661.9654758926204,2.4975464466333857,6261621.585829169,669.4126629961942,0.02514869318779794
4200,4.199999999999737,3661.61846429495,2.4946650680757423,6261100.708611309,669.375335649238,0.025154684725947635
4201,4.200999999999738,3661.271250635496,2.491784265754288,6260579.527367143,669.3379412908535,0.025160676067220368
4202,4.201999999999738,3660.9238314516897,2.488903896493352,6260058.036897615,669.3005002187392,0.02516666721149131
4203,4.202999999999738,3660.5762048671077,2.486023622006163,6259536.234384509,669.263060378561,0.025172658158633645
4204,4.203999999999739,3660.228372700465,2.4831434423542103,6259014.122556169,669.2256217711182,0.02517864890851947
4205,4.204999999999739,3659.8803367561154,2.4802633575984974,6258491.704119395,669.1881843972036,0.0251846394610219
4206,4.205999999999739,3659.532098824172,2.477383771675773,6257968.981759619,669.1506912044619,0.02519062981601505
4207,4.20699999999974,3659.183656303944,2.4745046991834383,6257445.951571465,669.1131401400689,0.025196619973374034
4208,4.20799999999974,3658.8350064583688,2.4716257217415203,6256922.609444825,669.0755903153962,0.02520260993297247
4209,4.20899999999974,3658.4861511055665,2.4687468394115193,6256398.958107162,669.0380417312458,0.025208599694682404
4210,4.209999999999741,3658.1370920493146,2.4658680522544483,6255875.000264417,669.0004943884136,0.02521458925837689
4211,4.210999999999741,3657.787831079157,2.462989685355844,6255350.738601182,668.962902515191,0.025220578623929988
4212,4.211999999999741,3657.4383664621837,2.4601119134268243,6254826.170514632,668.9252415166675,0.025226567791216757
4213,4.212999999999742,3657.088694594769,2.457234236824532,6254301.2905938625,668.8875817656717,0.02523255676011125
4214,4.213999999999742,3656.7388172944484,2.4543566556104754,6253776.101565464,668.8499232630083,0.025238545530485462
4215,4.214999999999742,3656.3887363644258,2.451479169845679,6253250.606134531,668.812266009476,0.025244534102212387
4216,4.215999999999743,3656.0384535936914,2.448602024585023,6252724.806984829,668.7745756101324,0.02525052247516603
4217,4.216999999999743,3655.687968123017,2.4457255570109573,6252198.70282497,668.7368047358038,0.02525651064922139
4218,4.217999999999743,3655.3372754762827,2.4428491850395684,6251672.286934326,668.6990351168333,0.025262498624252967
4219,4.218999999999744,3654.986377470449,2.4399729087323747,6251145.562038634,668.6612667540286,0.025268486400132687
4220,4.219999999999744,3654.635275908158,2.43709672815041,6250618.530842151,668.6234996481911,0.025274473976733495
4221,4.220999999999744,3654.2839725778504,2.4342208071299383,6250091.196027831,668.5857108775698,0.025280461353929338
4222,4.221999999999745,3653.9324674998943,2.4313456476993744,6249563.557624614,668.5478301859387,0.025286448531595163
4223,4.222999999999745,3653.5807553197365,2.428470584147076,6249035.607593218,668.5099507575192,0.0252924355096059
4224,4.223999999999745,3653.22883785377,2.42559561653457,6248507.348658537,668.4720725931222,0.025298422287833428
4225,4.224999999999746,3652.876716904086,2.4227207449228985,6247978.783524008,668.4341956935515,0.02530440886615063
4226,4.225999999999746,3652.5243942585844,2.4198460507332116,6247449.914871784,668.3963087069787,0.0253103952444314
4227,4.226999999999746,3652.171870823146,2.416972203231609,6246920.744060036,668.3583182567244,0.025316381422550622
4228,4.227999999999747,3651.8191403588444,2.414098451883494,6246391.261721888,668.3203290775584,0.025322367400383676
4229,4.228999999999747,3651.4662046815115,2.4112247967504046,6245861.470581401,668.2823411702943,0.02532835317780238
4230,4.229999999999747,3651.1130655926913,2.4083512378933944,6245331.373341206,668.2443545357393,0.025334338754679556
4231,4.230999999999748,3650.759724879756,2.405477775373033,6244800.972682669,668.206369174694,0.025340324130889044
4232,4.231999999999748,3650.406184316016,2.4026052413231413,6244270.271266062,668.1682693390031,0.025346309306305666
4233,4.232999999999748,3650.052436820417,2.399732805961199,6243739.258460316,668.1301704679702,0.02535229428080524
4234,4.233999999999749,3649.698484184049,2.396860467089152,6243207.936952363,668.0920728767419,0.02535827905425954
4235,4.234999999999749,3649.3443282079206,2.3939882247680635,6242676.3094440345,668.0539765661283,0.02536426362654133
4236,4.235999999999749,3648.989970678879,2.391116079058514,6242144.378615923,668.0158815369326,0.025370247997524388
4237,4.23699999999975,3648.6354133697287,2.3882447796653348,6241612.147127548,667.9776838248083,0.025376232167083478
4238,4.23799999999975,3648.280650105618,2.3853736640686845,6241079.605708073,667.9394753209679,0.02538221613509436
4239,4.23899999999975,3647.925681772434,2.382502645236431,6240546.7556856265,667.9012681048579,0.025388199901429258
4240,4.239999999999751,3647.570510170659,2.3796317232296484,6240013.599761261,667.863062177291,0.025394183465960885
4241,4.240999999999751,3647.2151370866272,2.3767608981089303,6239480.140614805,667.8248575390736,0.025400166828562953
4242,4.241999999999751,3646.859564292642,2.373890835926541,6238946.380905038,667.7865621073781,0.025406149989110168
4243,4.242999999999752,3646.503786525989,2.371021043871163,6238412.312730283,667.748244029966,0.025412132947478232
4244,4.243999999999752,3646.147803761397,2.3681513488543158,6237877.936050902,667.7099272482332,0.02541811570353983
4245,4.244999999999752,3645.7916177988286,2.365281750937086,6237343.253567179,667.6716117629951,0.025424098257167606
4246,4.245999999999753,3645.435230424113,2.362412250180077,6236808.267958195,667.6332975750612,0.025430080608235216
4247,4.246999999999753,3645.078643409063,2.359543427750775,6236272.981882002,667.5949045811387,0.025436062756617313
4248,4.247999999999753,3644.7218524090417,2.3566749630095147,6235737.388815017,667.5564769895673,0.02544204470218953
4249,4.248999999999754,3644.364856481651,2.353806595580552,6235201.487340865,667.5180507016471,0.025448026444825012
4250,4.249999999999754,3644.007657426344,2.350938325524981,6234665.280159071,667.4796257181963,0.025454007984396353
4251,4.250999999999754,3643.650257028457,2.3480701529034183,6234128.769947984,667.4412020400273,0.025459989320777143
4252,4.251999999999755,3643.2926570593177,2.345202572757685,6233591.959364941,667.4027116417044,0.02546597045384197
4253,4.252999999999755,3642.9348540983133,2.342335439100237,6233054.843273402,667.3641745955626,0.025471951383466408
4254,4.253999999999755,3642.5768462799506,2.339468403028482,6232517.418871265,667.3256388610667,0.02547793210952407
4255,4.254999999999756,3642.2186354031805,2.3366014646035262,6231979.688857314,667.2871044390382,0.02548391263188748
4256,4.255999999999756,3641.860223252852,2.333734623885997,6231441.655909177,667.248571330292,0.025489892950430176
4257,4.256999999999756,3641.5016115998187,2.3308682885424594,6230903.322683488,667.2099836858769,0.02549587306502668
4258,4.257999999999757,3641.1427979534465,2.328002489735361,6230364.685439708,667.1713372449295,0.02550185297555251
4259,4.258999999999757,3640.7837795191654,2.32513678878698,6229825.739981013,667.132692123646,0.025507832681881736
4260,4.259999999999757,3640.4245580954343,2.3222711857584333,6229286.489005461,667.0940483228508,0.025513812183886833
4261,4.260999999999758,3640.0651354666247,2.3194056807103616,6228746.93518997,667.0554058433612,0.025519791481441265
4262,4.261999999999758,3639.705513403124,2.316540592675763,6228207.0811904855,667.0167211116441,0.025525770574419498
4263,4.262999999999758,3639.345690350238,2.313676132482386,6227666.924671438,666.9779653358324,0.025531749462696984
4264,4.263999999999759,3638.9856625783323,2.3108117704203774,6227126.460032275,666.9392108877257,0.025537728146148273
4265,4.264999999999759,3638.6254318853844,2.3079475065508697,6226585.689970339,666.9004577681507,0.025543706624645765
4266,4.265999999999759,3638.2650000552953,2.305083340934512,6226044.617161851,666.861705977928,0.02554968489806287
4267,4.26699999999976,3637.9043688579973,2.302219502703672,6225503.244262084,666.8229243181801,0.025555662966273988
